Entry_norm,class,YourScore,YourPred,PScore,PScorePred,ID_norm_x,PICNIC_score,PICNIC_pred,PSPire_score,PSPire_pred
Q9LS40,0,0.6534277,1,0.007712,0,Q9LS40,0.387493440195632,0.0,0.112138234,0
Q9LSA3,1,0.69863534,1,0.007732780612244898,0,Q9LSA3,0.6054604404297128,1.0,0.9669768,1
Q9LSK7,1,0.8081328,1,0.0,0,Q9LSK7,0.915242751787938,1.0,0.50301564,1
Q9LTT8,1,0.69530195,1,0.006577403096655329,0,Q9LTT8,0.7416266232799626,1.0,0.9699367,1
Q9LTU6,1,0.6143445,1,0.009929691725256895,1,Q9LTU6,0.8639184116512805,1.0,0.91810876,1
Q9LTV0,1,0.6290145,1,0.00980718952935932,1,Q9LTV0,0.9198132053468336,1.0,0.70268905,1
Q9LTX1,1,0.6066844,1,0.012331030202353026,1,Q9LTX1,0.8803902566601767,1.0,0.8992904,1
Q9LU86,1,0.8081328,1,0.0,0,Q9LU86,0.6122591313706605,1.0,0.6408443,1
Q9LU97,1,0.62587667,1,0.0115104865475602,1,Q9LU97,0.6678972576369451,1.0,0.057279736,0
Q9LUD4,1,0.39146742,0,0.027300845852796365,1,Q9LUD4,0.7211788657335054,1.0,0.7507063,1
Q9LUG5,1,0.72312564,1,0.0111972088117165,1,Q9LUG5,0.9021872332328442,1.0,0.679214,1
Q9LUJ5,1,0.77691686,1,0.010798029097601603,1,Q9LUJ5,0.9014473083932856,1.0,0.9418815,1
Q9LUK6,1,0.76183087,1,0.008972075808462914,0,Q9LUK6,0.9408033497816148,1.0,0.95880735,1
Q9LUT2,1,0.63520724,1,0.008779597148573315,0,Q9LUT2,0.8942734948125186,1.0,0.71164525,1
Q9LUW5,1,0.8081328,1,0.0,0,Q9LUW5,0.8981796375361482,1.0,0.9996759,1
Q9LVF2,1,0.72010547,1,0.01090101696773663,1,Q9LVF2,0.7767356057757208,1.0,0.2068613,0
Q9LVK6,1,0.6684361,1,0.012177269097684323,1,Q9LVK6,0.9281352941668912,1.0,0.78031504,1
Q9LVN7,1,0.79509443,1,0.012205750505619149,1,Q9LVN7,0.8272726337747274,1.0,0.63454837,1
Q9LVT8,1,0.7759661,1,0.00902321712998925,0,Q9LVT8,0.875739121598808,1.0,0.9549969,1
Q9LX74,1,0.6968105,1,0.006442464242572784,0,Q9LX74,0.524884283778212,1.0,0.77181476,1
Q9LXG1,1,0.5838347,1,0.02665544332210999,1,Q9LXG1,0.8279553343857067,1.0,0.9576398,1
Q9LXT5,1,0.6224901,1,0.004429005208228599,0,Q9LXT5,0.8923123973989256,1.0,0.54416597,1
Q9LY66,1,0.8081328,1,0.0,0,Q9LY66,0.8397394871806458,1.0,0.5347859,1
Q9LYA9,1,0.80813515,1,0.0,0,Q9LYA9,0.6732076826547766,1.0,0.28655753,0
Q9LYJ9,1,0.73251575,1,0.012020912204795385,1,Q9LYJ9,0.9258197531144046,1.0,0.99635553,1
Q9LYK7,1,0.67859817,1,0.015834530307382935,1,Q9LYK7,0.861832645223175,1.0,0.3756129,0
Q9LZ03,1,0.7765243,1,0.006888646348085055,0,Q9LZ03,0.7374122227565255,1.0,0.047238506,0
Q9LZ08,1,0.5935258,1,0.004279849768538737,0,Q9LZ08,0.935803201946976,1.0,0.48699102,0
Q9LZ45,1,0.60044086,1,0.004247015610651974,0,Q9LZ45,0.9064792606665142,1.0,0.5274309,1
Q9LZ65,1,0.6752236,1,0.011626491356221087,1,Q9LZ65,0.8682909048191361,1.0,0.2286853,0
Q9LZ82,1,0.7345848,1,0.008625177352019517,0,Q9LZ82,0.8052865768382081,1.0,0.90492374,1
Q9LZH9,1,0.7790238,1,0.00787353515625,0,Q9LZH9,0.85987577481685,1.0,0.71537566,1
Q9LZQ9,1,0.7287771,1,0.013428803436316585,1,Q9LZQ9,0.816756369675707,1.0,0.8601152,1
Q9LZR5,1,0.6728022,1,0.003956684714702207,0,Q9LZR5,0.75731284046974,1.0,0.8817848,1
Q9LZT0,1,0.5999198,1,0.002996432818073722,0,Q9LZT0,0.9103749878427856,1.0,0.5469235,1
Q9M084,1,0.80813515,1,0.0,0,Q9M084,0.8127534085034347,1.0,0.23476131,0
Q9M0I7,1,0.64310175,1,0.014903406492912667,1,Q9M0I7,0.7102527094029767,1.0,0.6931138,1
Q9M0V4,1,0.6692637,1,0.016998929201310152,1,Q9M0V4,0.9082745820374136,1.0,0.9331604,1
Q9M125,1,0.7943066,1,0.020059669015461246,1,Q9M125,0.9225433763093044,1.0,0.79253733,1
Q9M1J8,1,0.6377765,1,0.010956713661546777,1,Q9M1J8,0.8689347793201534,1.0,0.7335417,1
Q9M1Q0,1,0.75346035,1,0.01547447159601058,1,Q9M1Q0,0.6503515521434178,1.0,0.97508633,1
Q9M1S4,1,0.54673,1,0.0040158529741863075,0,Q9M1S4,0.803850577242191,1.0,0.056830186,0
Q9M2B4,1,0.6146386,1,0.01088,1,Q9M2B4,0.6086229318205887,1.0,0.1666647,0
Q9M2E0,1,0.6695975,1,0.013173174626215707,1,Q9M2E0,0.8943559604120412,1.0,0.99615747,1
Q9M2F9,1,0.7636595,1,0.016970353401259478,1,Q9M2F9,0.8823232058965,1.0,0.9966156,1
Q9M2N5,1,0.5752974,1,0.01115776522658211,1,Q9M2N5,0.5987898387089872,1.0,0.61477053,1
Q9M2Q4,1,0.7221083,1,0.01150944753137822,1,Q9M2Q4,0.6985447420273414,1.0,0.3997241,0
Q9M2S3,1,0.6299932,1,0.006337148803329864,0,Q9M2S3,0.6715886225687213,1.0,0.22407071,0
Q9M328,1,0.6563292,1,0.007265625,0,Q9M328,0.4248236791601372,0.0,0.5364113,1
Q9M339,1,0.5860197,1,0.010499830647892776,1,Q9M339,0.878135727886483,1.0,0.2253313,0
Q9M3A8,1,0.80813515,1,0.0,0,Q9M3A8,0.8728278465146742,1.0,0.24814165,0
Q9M3B8,1,0.6243329,1,0.007915063873246747,0,Q9M3B8,0.8440167882709282,1.0,0.5276488,1
Q9M591,0,0.80813515,1,0.0,0,Q9M591,0.453603087661013,0.0,0.42635074,0
Q9M7Q7,1,0.8004327,1,0.006057626971620235,0,Q9M7Q7,0.6593702984480887,1.0,0.63307005,1
Q9M837,1,0.58578354,1,0.012028321532694711,1,Q9M837,0.8506136278402832,1.0,0.18765774,0
Q9M885,1,0.7800581,1,0.015761629341300952,1,Q9M885,0.9229819749982588,1.0,0.9934109,1
Q9M8X9,1,0.77589023,1,0.019468943516607242,1,Q9M8X9,0.9187667059580672,1.0,0.6055588,1
Q9M8Z5,1,0.7632385,1,0.00646248863381396,0,Q9M8Z5,0.9240500051634954,1.0,0.59692585,1
Q9M9S3,0,0.80813515,1,0.0,0,Q9M9S3,0.5409252313227628,1.0,0.04785441,0
Q9M9W1,1,0.824571,1,0.01040582726326743,1,Q9M9W1,0.9071150500684758,1.0,0.99111766,1
Q9MA75,1,0.62308323,1,0.010259629690147144,1,Q9MA75,0.6661822486942618,1.0,0.7741258,1
Q9MAB3,1,0.6041945,1,0.004952673281964455,0,Q9MAB3,0.8022541777071087,1.0,0.822543,1
Q9MAC6,1,0.7264289,1,0.007608646475296487,0,Q9MAC6,0.8737522385443343,1.0,0.809435,1
Q9MAP3,1,0.8081328,1,0.0,0,Q9MAP3,0.6174511818236706,1.0,0.12938139,0
Q9MAR2,1,0.6455093,1,0.009525200876552228,0,Q9MAR2,0.6335908516325472,1.0,0.10846329,0
Q9S709,1,0.6807611,1,0.0370822680788897,1,Q9S709,0.7082769629300492,1.0,0.83759654,1
Q9S775,1,0.7200379,1,0.012177779077149254,1,Q9S775,0.7175685806928416,1.0,0.5256762,1
Q9S791,1,0.71608543,1,0.007764041924213921,0,Q9S791,0.6166452629945174,1.0,0.40326986,0
Q9S7E6,0,0.79017925,1,0.012451171875,1,Q9S7E6,0.6857142129170334,1.0,0.35919195,0
Q9S7J7,0,0.8081328,1,0.0,0,Q9S7J7,0.2400574596255627,0.0,0.0048522516,0
Q9S814,0,0.5947446,1,0.010673444670324814,1,Q9S814,0.1604178778590237,0.0,0.12673412,0
Q9S826,1,0.72272795,1,0.018071174047850434,1,Q9S826,0.8951546517011629,1.0,0.87763774,1
Q9S841,1,0.80813515,1,0.0,0,Q9S841,0.76381486134412,1.0,0.07206722,0
Q9S9K7,1,0.59076166,1,0.006546320174568538,0,Q9S9K7,0.8046854938639298,1.0,0.9196125,1
Q9S9P3,1,0.5674845,1,0.007794385455124442,0,Q9S9P3,0.8251650853953658,1.0,0.8166749,1
Q9SA27,1,0.6171969,1,0.008266931031479047,0,Q9SA27,0.8506751592705313,1.0,0.67027235,1
Q9SAB3,1,0.83721375,1,0.013680841335162322,1,Q9SAB3,0.8282136035315,1.0,0.9729084,1
Q9SAG7,1,0.7561508,1,0.01758395061728395,1,Q9SAG7,0.8997727717968633,1.0,0.9602768,1
Q9SAI5,1,0.6231721,1,0.009506794079562031,0,Q9SAI5,0.9043283356989338,1.0,0.862168,1
Q9SB42,1,0.5762365,1,0.0025549385633270322,0,Q9SB42,0.7894228458266446,1.0,0.4621486,0
Q9SB63,1,0.8081328,1,0.0,0,Q9SB63,0.8898388352845422,1.0,0.7052326,1
Q9SB89,1,0.7101901,1,0.009456211675389143,0,Q9SB89,0.9534721282465222,1.0,0.9739014,1
Q9SCM3,1,0.6588761,1,0.013875761394664987,1,Q9SCM3,0.8394310004196268,1.0,0.08095599,0
Q9SCP4,1,0.6181735,1,0.009659224559454279,0,Q9SCP4,0.6503157568948963,1.0,0.13628659,0
Q9SD61,1,0.5310066,1,0.027077414772727272,1,Q9SD61,0.92278707630486,1.0,0.9745876,1
Q9SDW0,0,0.5794292,1,0.019409751842728293,1,Q9SDW0,0.7560782392236118,1.0,0.39256474,0
Q9SEE9,1,0.72792435,1,0.02844290415178884,1,Q9SEE9,0.8076727014582592,1.0,0.97009504,1
Q9SF35,1,0.82611233,1,0.01120809363221583,1,Q9SF35,0.9524630947206224,1.0,0.6820274,1
Q9SF40,1,0.74226284,1,0.010865344948918925,1,Q9SF40,0.9476548059823068,1.0,0.8415823,1
Q9SF53,1,0.69146585,1,0.009518143961927425,0,Q9SF53,0.8985607605670622,1.0,0.97087544,1
Q9SF55,1,0.58356297,1,0.005479969765684051,0,Q9SF55,0.8601120640814425,1.0,0.46061316,0
Q9SFU1,1,0.6054945,1,0.016943161466679235,1,Q9SFU1,0.8271760901240901,1.0,0.6269196,1
Q9SGA6,1,0.6630332,1,0.01755587070272385,1,Q9SGA6,0.876472205498237,1.0,0.8613663,1
Q9SGE9,1,0.80813414,1,0.0,0,Q9SGE9,0.8295692578315867,1.0,0.42016178,0
Q9SGT7,1,0.644591,1,0.008701428340746612,0,Q9SGT7,0.9426452750998616,1.0,0.9325061,1
Q9SHE7,1,0.59855103,1,0.004766600920447075,0,Q9SHE7,0.8082688099804659,1.0,0.8273405,1
Q9SHE8,1,0.80813515,1,0.0,0,Q9SHE8,0.2850082489787048,0.0,0.0054963278,0
Q9SHL7,1,0.8207069,1,0.01414722070008926,1,Q9SHL7,0.8855019193210685,1.0,0.6468901,1
Q9SI75,1,0.5586976,1,0.0034626038781163434,0,Q9SI75,0.9176388210935712,1.0,0.16683093,0
Q9SIB5,1,0.6422306,1,0.006281646323074237,0,Q9SIB5,0.7746522966410039,1.0,0.34393477,0
Q9SIB9,1,0.80813515,1,0.0,0,Q9SIB9,0.7819752055095918,1.0,0.6941517,1
Q9SIH0,1,0.5877134,1,0.011866666666666666,1,Q9SIH0,0.9389002888710584,1.0,0.9029563,1
Q9SII0,1,0.5747486,1,0.006974480968858132,0,Q9SII0,0.9105732038005814,1.0,0.83305895,1
Q9SIK2,1,0.8442829,1,0.0063443072702331965,0,Q9SIK2,0.8996785762703048,1.0,0.7924263,1
Q9SIM4,1,0.8647222,1,0.011249721541546001,1,Q9SIM4,0.9094908629843962,1.0,0.83584356,1
Q9SIP7,1,0.5906131,1,0.010416,1,Q9SIP7,0.8756402150568812,1.0,0.42279214,0
Q9SIU2,1,0.714729,1,0.012305591402634389,1,Q9SIU2,0.454133447605879,0.0,0.94508934,1
Q9SIZ2,1,0.8914451,1,0.007428001622498648,0,Q9SIZ2,0.9301564267511786,1.0,0.8267523,1
Q9SJ36,1,0.8548345,1,0.012091836734693877,1,Q9SJ36,0.9162565917030544,1.0,0.837155,1
Q9SJA6,1,0.67106867,1,0.0448771345272803,1,Q9SJA6,0.7403224983272647,1.0,0.97245014,1
Q9SJB9,1,0.8624267,1,0.009750297265160524,1,Q9SJB9,0.9109660649786866,1.0,0.8370904,1
Q9SJF3,1,0.76881266,1,0.008916838049135416,0,Q9SJF3,0.5919951019676162,1.0,0.71711385,1
Q9SJI8,1,0.84470856,1,0.0037195000991866694,0,Q9SJI8,0.8993208821376807,1.0,0.9367589,1
Q9SJK3,1,0.68188375,1,0.01368398072854471,1,Q9SJK3,0.8903084843092202,1.0,0.9744867,1
Q9SJL4,1,0.53797376,1,0.014666870727476787,1,Q9SJL4,0.7943696338777269,1.0,0.1683962,0
Q9SJT4,1,0.7053451,1,0.00840151529459478,0,Q9SJT4,0.9474678694341044,1.0,0.90039283,1
Q9SK22,1,0.7749598,1,0.020829423906924376,1,Q9SK22,0.8693385846311545,1.0,0.26508072,0
Q9SK74,1,0.73248553,1,0.00524553003828801,0,Q9SK74,0.873417222831943,1.0,0.2694263,0
Q9SKI4,1,0.7478817,1,0.0117236328125,1,Q9SKI4,0.8567076189631644,1.0,0.82340556,1
Q9SKX4,1,0.80813515,1,0.0,0,Q9SKX4,0.8671734745067957,1.0,0.27180997,0
Q9SKZ1,1,0.7558639,1,0.014141252739225712,1,Q9SKZ1,0.7189342683567034,1.0,0.65823567,1
Q9SL49,1,0.6899773,1,0.01613311080766702,1,Q9SL49,0.7625387951567008,1.0,0.4520772,0
Q9SL96,1,0.71024585,1,0.0024524346347059058,0,Q9SL96,0.8591508511577024,1.0,0.57040346,1
Q9SLB9,0,0.58388376,1,0.012780246913580246,1,Q9SLB9,0.3690919285991825,0.0,0.2298295,0
Q9SLF7,1,0.6991363,1,0.0003780718336483932,0,Q9SLF7,0.8243644559997749,1.0,0.18899842,0
Q9SMM8,1,0.6855621,1,0.0037667959745881826,0,Q9SMM8,0.9378251982634184,1.0,0.7520467,1
Q9SMW7,1,0.5323393,1,0.0023875114784205694,0,Q9SMW7,0.8836137479160944,1.0,0.5054144,1
Q9SNB8,1,0.52106917,1,0.016161158495861885,1,Q9SNB8,0.6856368745801811,1.0,0.72057545,1
Q9SP08,1,0.81071436,1,0.008281537852309706,0,Q9SP08,0.7063618155043092,1.0,0.7118999,1
Q9SQY0,1,0.4957205,0,0.011312628748137914,1,Q9SQY0,0.7496276894985803,1.0,0.14833848,0
Q9SR13,1,0.64119333,1,0.008251008473278086,0,Q9SR13,0.861860801073697,1.0,0.9301672,1
Q9SR73,1,0.460757,0,0.017333984375,1,Q9SR73,0.750037627121034,1.0,0.9245598,1
Q9SRM4,1,0.8081328,1,0.0,0,Q9SRM4,0.5360000807787391,1.0,0.1061393,0
Q9SRV5,1,0.77583176,1,0.010529283608868383,1,Q9SRV5,0.7978158434488279,1.0,0.6327189,1
Q9SRX2,1,0.5957831,1,0.01731592278801642,1,Q9SRX2,0.970250614386908,1.0,0.95454943,1
Q9SS17,1,0.7279983,1,0.017468483238170615,1,Q9SS17,0.9501069579985713,1.0,0.99228734,1
Q9SS38,1,0.8081328,1,0.0,0,Q9SS38,0.7953415282206111,1.0,0.10204937,0
Q9SSF1,1,0.81276125,1,0.01092643890427824,1,Q9SSF1,0.804300486559036,1.0,0.8883994,1
Q9SSS9,1,0.8081328,1,0.0,0,Q9SSS9,0.651532109755609,1.0,0.108590126,0
Q9STN3,1,0.7219119,1,0.012711305264187523,1,Q9STN3,0.921688577527337,1.0,0.98494226,1
Q9STW1,1,0.76370907,1,0.012315960855027048,1,Q9STW1,0.7809672065005835,1.0,0.20628539,0
Q9STY6,1,0.65109915,1,0.006517065305025531,0,Q9STY6,0.8952936641242424,1.0,0.72413576,1
Q9SU25,1,0.76881486,1,0.006001885085742911,0,Q9SU25,0.9346692920549988,1.0,0.9280157,1
Q9SUA1,1,0.65433794,1,0.001987395412672265,0,Q9SUA1,0.9444886844880516,1.0,0.91878164,1
Q9SUI4,0,0.8081344,1,0.0,0,Q9SUI4,0.1581039294886586,0.0,0.00075924274,0
Q9SUN5,1,0.85498816,1,0.008296870505230964,0,Q9SUN5,0.6950706875454519,1.0,0.40942153,0
Q9SVM8,1,0.8081344,1,0.0,0,Q9SVM8,0.76639348309281,1.0,0.60514116,1
Q9SW44,1,0.6629106,1,0.00610652349212506,0,Q9SW44,0.8565992872639429,1.0,0.97144544,1
Q9SX79,1,0.77196944,1,0.01583397633744856,1,Q9SX79,0.8507152117791807,1.0,0.9896985,1
Q9SY07,1,0.8081328,1,0.0,0,Q9SY07,0.7071089616449349,1.0,0.8416319,1
Q9SY09,1,0.8280712,1,0.010552913198573127,1,Q9SY09,0.7770181408350494,1.0,0.51339984,1
Q9SY97,0,0.8081328,1,0.0,0,Q9SY97,0.2336916223157282,0.0,0.024332862,0
Q9SYA9,1,0.60313874,1,0.0036639882299683113,0,Q9SYA9,0.8130487702374223,1.0,0.5166786,1
Q9SYG2,1,0.61457354,1,0.006271772252861496,0,Q9SYG2,0.7456579272055861,1.0,0.54501754,1
Q9SZD6,1,0.3337119,0,0.0015495867768595042,0,Q9SZD6,0.951799934683236,1.0,0.8335643,1
Q9SZH4,1,0.61307615,1,0.009733700642791552,0,Q9SZH4,0.7983207536785588,1.0,0.72788966,1
Q9SZJ5,1,0.8081328,1,0.0,0,Q9SZJ5,0.8715074347138181,1.0,0.0077508166,0
Q9SZX9,1,0.67565036,1,0.009565309809756615,0,Q9SZX9,0.9458326196416882,1.0,0.986069,1
Q9T029,1,0.83837837,1,0.0063443072702331965,0,Q9T029,0.923296357609914,1.0,0.9251426,1
Q9T043,1,0.8706808,1,0.010080196034751614,1,Q9T043,0.927624951648754,1.0,0.8633995,1
Q9XF89,1,0.8081328,1,0.0,0,Q9XF89,0.3740389882049449,0.0,0.025042942,0
Q9XF91,0,0.8081328,1,0.0,0,Q9XF91,0.2864016232509572,0.0,0.00286452,0
Q9XFD1,1,0.6230719,1,0.03074989780314615,1,Q9XFD1,0.90295935867957,1.0,0.9780267,1
Q9XFR5,1,0.6377383,1,0.0311455780797505,1,Q9XFR5,0.8742665604925464,1.0,0.48006663,0
Q9XFT3,1,0.8081328,1,0.0,0,Q9XFT3,0.7921769008645883,1.0,0.09176361,0
Q9XI21,1,0.8081328,1,0.0,0,Q9XI21,0.7655687400410244,1.0,0.3832171,0
Q9XI36,1,0.5209242,1,0.0011189778645833333,0,Q9XI36,0.7960105456853814,1.0,0.38905555,0
Q9XI42,1,0.564717,1,0.000732421875,0,Q9XI42,0.831295977950361,1.0,0.66816986,1
Q9XIB5,1,0.45747223,0,0.01803195238468165,1,Q9XIB5,0.588648060310023,1.0,0.996103,1
Q9XIF2,1,0.78534925,1,0.009208682325558524,0,Q9XIF2,0.878345935628261,1.0,0.8555341,1
Q9XIJ0,1,0.8081328,1,0.0,0,Q9XIJ0,0.6917699794366806,1.0,0.65342593,1
Q9XIK4,1,0.72914284,1,0.011800897818286424,1,Q9XIK4,0.644298754725496,1.0,0.4906543,0
Q9ZPI1,1,0.8081328,1,0.0,0,Q9ZPI1,0.8997832198722522,1.0,0.5793013,1
Q9ZPX8,1,0.64439064,1,0.048224,1,Q9ZPX8,0.940735224240226,1.0,0.9986664,1
Q9ZQH2,1,0.6205099,1,0.002684297520661157,0,Q9ZQH2,0.8575829985176158,1.0,0.8830716,1
Q9ZR03,0,0.8081328,1,0.0,0,Q9ZR03,0.2189941797784551,0.0,0.029748773,0
Q9ZRZ8,1,0.69418365,1,0.011186771209324665,1,Q9ZRZ8,0.9461220736985888,1.0,0.94345444,1
Q9ZU66,1,0.6642161,1,0.011922379315316957,1,Q9ZU66,0.8049975849181955,1.0,0.5239142,1
Q9ZUI4,1,0.61424565,1,0.005580895574755493,0,Q9ZUI4,0.560653361456457,1.0,0.782924,1
Q9ZUP2,1,0.80813515,1,0.0,0,Q9ZUP2,0.8065201760185972,1.0,0.014972414,0
Q9ZUS0,1,0.6001491,1,0.0033081285444234404,0,Q9ZUS0,0.868305185286746,1.0,0.5552592,1
Q9ZUT9,1,0.5875989,1,0.011225466171905996,1,Q9ZUT9,0.8290432429100116,1.0,0.989288,1
Q9ZUU4,1,0.80813515,1,0.0,0,Q9ZUU4,0.6306396522664754,1.0,0.84470737,1
Q9ZV45,1,0.882234,1,0.009426652892561983,0,Q9ZV45,0.620158647632324,1.0,0.10904429,0
Q9ZVD0,1,0.59194803,1,0.018836805555555555,1,Q9ZVD0,0.918869686645619,1.0,0.9764702,1
Q9ZVH8,1,0.7787792,1,0.005109039500573892,0,Q9ZVH8,0.8762707591133458,1.0,0.23318753,0
Q9ZVL6,1,0.8081328,1,0.0,0,Q9ZVL6,0.3526828638890942,0.0,0.05238359,0
Q9ZVT7,1,0.7572504,1,0.01296246286794491,1,Q9ZVT7,0.7248609956202559,1.0,0.37598482,0
Q9ZW35,1,0.8037711,1,0.00601182277318641,0,Q9ZW35,0.6788542226060915,1.0,0.6447264,1
